"Channel 1, ""s""","Channel 1, ""Volts""","Channel 2, ""s""","Channel 2, ""Volts"""
0.0,-0.51688,0.0,0.0
2e-06,-0.51688,2e-06,0.0
4e-06,-0.51688,4e-06,0.0
6e-06,-0.51688,6e-06,0.0
8e-06,-0.51688,8e-06,0.0
9.999999999999999e-06,-0.51688,9.999999999999999e-06,0.0
1.2e-05,-0.51688,1.2e-05,0.0
1.4e-05,-0.51688,1.4e-05,0.0
1.6e-05,-0.51688,1.6e-05,0.0
1.8e-05,-0.51688,1.8e-05,0.0
1.9999999999999998e-05,-0.51688,1.9999999999999998e-05,0.0
2.2e-05,-0.51688,2.2e-05,0.0
2.4e-05,-0.51688,2.4e-05,0.0
2.6e-05,-0.51688,2.6e-05,0.0
2.8e-05,-0.51688,2.8e-05,0.0
2.9999999999999997e-05,-0.51688,2.9999999999999997e-05,0.0
3.2e-05,-0.51688,3.2e-05,0.0
3.4e-05,-0.51688,3.4e-05,0.0
3.6e-05,-0.51688,3.6e-05,0.0
3.7999999999999995e-05,-0.51688,3.7999999999999995e-05,0.0
3.9999999999999996e-05,-0.51688,3.9999999999999996e-05,0.0
4.2e-05,-0.51688,4.2e-05,0.0
4.4e-05,-0.51688,4.4e-05,0.0
4.6e-05,-0.52256,4.6e-05,0.0
4.8e-05,-0.51688,4.8e-05,0.0
4.9999999999999996e-05,-0.51688,4.9999999999999996e-05,0.0
5.2e-05,-0.51688,5.2e-05,0.0
5.4e-05,-0.51688,5.4e-05,0.0
5.6e-05,-0.51688,5.6e-05,0.0
5.8e-05,-0.52256,5.8e-05,0.0
5.9999999999999995e-05,-0.51688,5.9999999999999995e-05,0.0
6.2e-05,-0.51688,6.2e-05,0.0
6.4e-05,-0.51688,6.4e-05,0.0
6.599999999999999e-05,-0.52256,6.599999999999999e-05,0.0
6.8e-05,-0.51688,6.8e-05,0.0
7e-05,-0.51688,7e-05,0.0
7.2e-05,-0.51688,7.2e-05,0.0
7.4e-05,-0.51688,7.4e-05,0.0
7.599999999999999e-05,-0.51688,7.599999999999999e-05,0.0
7.8e-05,-0.51688,7.8e-05,0.0
7.999999999999999e-05,-0.51688,7.999999999999999e-05,0.0
8.2e-05,-0.51688,8.2e-05,0.0
8.4e-05,-0.51688,8.4e-05,0.0
8.599999999999999e-05,-0.51688,8.599999999999999e-05,0.0
8.8e-05,-0.51688,8.8e-05,0.0
8.999999999999999e-05,-0.52256,8.999999999999999e-05,0.0
9.2e-05,-0.51688,9.2e-05,0.0
9.4e-05,-0.52256,9.4e-05,0.0
9.6e-05,-0.51688,9.6e-05,0.0
9.8e-05,-0.51688,9.8e-05,0.0
9.999999999999999e-05,-0.51688,9.999999999999999e-05,0.0
0.000102,-0.51688,0.000102,0.0
0.000104,-0.51688,0.000104,0.0
0.000106,-0.51688,0.000106,0.0
0.000108,-0.51688,0.000108,0.0
0.00010999999999999999,-0.51688,0.00010999999999999999,0.0
0.000112,-0.51688,0.000112,0.0
0.00011399999999999999,-0.51688,0.00011399999999999999,0.0
0.000116,-0.51688,0.000116,0.0
0.000118,-0.51688,0.000118,0.0
0.00011999999999999999,-0.51688,0.00011999999999999999,0.0
0.000122,-0.51688,0.000122,0.0
0.000124,-0.51688,0.000124,0.0
0.000126,-0.51688,0.000126,0.0
0.000128,-0.51688,0.000128,0.0
0.00013,-0.51688,0.00013,0.0
0.00013199999999999998,-0.51688,0.00013199999999999998,0.0
0.000134,-0.51688,0.000134,0.0
0.000136,-0.51688,0.000136,0.0
0.000138,-0.51688,0.000138,0.0
0.00014,-0.51688,0.00014,0.0
0.00014199999999999998,-0.52256,0.00014199999999999998,0.0
0.000144,-0.51688,0.000144,0.0
0.000146,-0.51688,0.000146,0.0
0.000148,-0.51688,0.000148,0.0
0.00015,-0.51688,0.00015,0.0
0.00015199999999999998,-0.51688,0.00015199999999999998,0.0
0.000154,-0.51688,0.000154,0.0
0.000156,-0.51688,0.000156,0.0
0.000158,-0.51688,0.000158,0.0
0.00015999999999999999,-0.51688,0.00015999999999999999,0.0
0.00016199999999999998,-0.51688,0.00016199999999999998,0.0
0.000164,-0.51688,0.000164,0.0
0.000166,-0.51688,0.000166,0.0
0.000168,-0.51688,0.000168,0.0
0.00016999999999999999,-0.51688,0.00016999999999999999,0.0
0.00017199999999999998,-0.51688,0.00017199999999999998,0.0
0.000174,-0.51688,0.000174,0.0
0.000176,-0.51688,0.000176,0.0
0.000178,-0.51688,0.000178,0.0
0.00017999999999999998,-0.51688,0.00017999999999999998,0.0
0.00018199999999999998,-0.51688,0.00018199999999999998,0.0
0.000184,-0.51688,0.000184,0.0
0.000186,-0.51688,0.000186,0.0
0.000188,-0.51688,0.000188,0.0
0.00018999999999999998,-0.51688,0.00018999999999999998,0.0
