"Channel 1, ""s""","Channel 1, ""Volts""","Channel 2, ""s""","Channel 2, ""Volts"""
0.0,0.51688,0.0,-0.032
1e-05,0.52256,1e-05,-0.032
2e-05,0.51688,2e-05,-0.032
3.0000000000000004e-05,0.52256,3.0000000000000004e-05,-0.032
4e-05,0.52256,4e-05,-0.028
5e-05,0.52256,5e-05,-0.032
6.000000000000001e-05,0.52256,6.000000000000001e-05,-0.032
7.000000000000001e-05,0.52256,7.000000000000001e-05,-0.028
8e-05,0.51688,8e-05,-0.032
9e-05,0.51688,9e-05,-0.028
0.0001,0.52256,0.0001,-0.028
0.00011,0.52256,0.00011,-0.028
0.00012000000000000002,0.51688,0.00012000000000000002,-0.028
0.00013000000000000002,0.52256,0.00013000000000000002,-0.032
0.00014000000000000001,0.52256,0.00014000000000000001,-0.028
0.00015000000000000001,0.52256,0.00015000000000000001,-0.032
0.00016,0.52256,0.00016,-0.028
0.00017,0.52256,0.00017,-0.032
0.00018,0.51688,0.00018,-0.032
0.00019,0.51688,0.00019,-0.028
0.0002,0.51688,0.0002,-0.032
0.00021,0.52256,0.00021,-0.032
0.00022,0.51688,0.00022,-0.028
0.00023,0.52256,0.00023,-0.032
0.00024000000000000003,0.51688,0.00024000000000000003,-0.032
0.00025,0.52256,0.00025,-0.028
0.00026000000000000003,0.52256,0.00026000000000000003,-0.032
0.00027,0.51688,0.00027,-0.028
0.00028000000000000003,0.51688,0.00028000000000000003,-0.032
0.00029,0.51688,0.00029,-0.028
0.00030000000000000003,0.51688,0.00030000000000000003,-0.032
0.00031,0.52256,0.00031,-0.028
0.00032,0.51688,0.00032,-0.032
0.00033000000000000005,0.52256,0.00033000000000000005,-0.028
0.00034,0.52256,0.00034,-0.028
0.00035000000000000005,0.51688,0.00035000000000000005,-0.028
0.00036,0.52256,0.00036,-0.028
0.00037000000000000005,0.51688,0.00037000000000000005,-0.032
0.00038,0.51688,0.00038,-0.032
0.00039000000000000005,0.51688,0.00039000000000000005,-0.028
0.0004,0.51688,0.0004,-0.032
0.00041000000000000005,0.51688,0.00041000000000000005,-0.028
0.00042,0.52256,0.00042,-0.028
0.00043000000000000004,0.51688,0.00043000000000000004,-0.032
0.00044,0.51688,0.00044,-0.028
0.00045000000000000004,0.52256,0.00045000000000000004,-0.032
0.00046,0.52256,0.00046,-0.032
0.00047000000000000004,0.51688,0.00047000000000000004,-0.032
0.00048000000000000007,0.52256,0.00048000000000000007,-0.032
0.0004900000000000001,0.52256,0.0004900000000000001,-0.032
0.0005,0.52256,0.0005,-0.032
0.00051,0.51688,0.00051,-0.032
0.0005200000000000001,0.52256,0.0005200000000000001,-0.032
0.0005300000000000001,0.52256,0.0005300000000000001,-0.032
0.00054,0.51688,0.00054,-0.036000000000000004
0.00055,0.51688,0.00055,-0.028
0.0005600000000000001,0.51688,0.0005600000000000001,-0.028
0.0005700000000000001,0.52256,0.0005700000000000001,-0.028
0.00058,0.51688,0.00058,-0.032
0.00059,0.52256,0.00059,-0.028
0.0006000000000000001,0.51688,0.0006000000000000001,-0.032
0.0006100000000000001,0.52256,0.0006100000000000001,-0.032
0.00062,0.52256,0.00062,-0.028
0.00063,0.52256,0.00063,-0.032
0.00064,0.52256,0.00064,-0.032
0.0006500000000000001,0.52256,0.0006500000000000001,-0.028
0.0006600000000000001,0.51688,0.0006600000000000001,-0.028
0.00067,0.52256,0.00067,-0.032
0.00068,0.51688,0.00068,-0.032
0.0006900000000000001,0.52256,0.0006900000000000001,-0.032
0.0007000000000000001,0.52256,0.0007000000000000001,-0.028
0.00071,0.51688,0.00071,-0.028
0.00072,0.52256,0.00072,-0.032
0.0007300000000000001,0.52256,0.0007300000000000001,-0.028
0.0007400000000000001,0.51688,0.0007400000000000001,-0.032
0.00075,0.52256,0.00075,-0.032
0.00076,0.52256,0.00076,-0.032
0.0007700000000000001,0.52256,0.0007700000000000001,-0.032
0.0007800000000000001,0.51688,0.0007800000000000001,-0.032
0.00079,0.51688,0.00079,-0.028
0.0008,0.52256,0.0008,-0.032
0.0008100000000000001,0.52256,0.0008100000000000001,-0.032
0.0008200000000000001,0.52256,0.0008200000000000001,-0.028
0.0008300000000000001,0.52256,0.0008300000000000001,-0.032
0.00084,0.52256,0.00084,-0.032
0.0008500000000000001,0.52256,0.0008500000000000001,-0.032
0.0008600000000000001,0.52256,0.0008600000000000001,-0.036000000000000004
0.0008700000000000001,0.52256,0.0008700000000000001,-0.032
0.00088,0.51688,0.00088,-0.028
0.0008900000000000001,0.52256,0.0008900000000000001,-0.028
0.0009000000000000001,0.52256,0.0009000000000000001,-0.028
0.0009100000000000001,0.51688,0.0009100000000000001,-0.028
0.00092,0.52256,0.00092,-0.028
0.00093,0.51688,0.00093,-0.032
0.0009400000000000001,0.52256,0.0009400000000000001,-0.032
0.0009500000000000001,0.51688,0.0009500000000000001,-0.032
0.0009600000000000001,0.52256,0.0009600000000000001,-0.032
0.00097,0.52256,0.00097,-0.028
0.0009800000000000002,0.52256,0.0009800000000000002,-0.032
0.00099,0.51688,0.00099,-0.028
0.001,0.51688,0.001,-0.028
0.00101,0.52256,0.00101,-0.036000000000000004
0.00102,0.51688,0.00102,-0.032
0.00103,0.52256,0.00103,-0.032
0.0010400000000000001,0.51688,0.0010400000000000001,-0.032
0.0010500000000000002,0.52256,0.0010500000000000002,-0.032
0.0010600000000000002,0.52256,0.0010600000000000002,-0.028
0.00107,0.51688,0.00107,-0.036000000000000004
0.00108,0.52256,0.00108,-0.028
0.00109,0.52256,0.00109,-0.032
0.0011,0.52256,0.0011,-0.028
0.00111,0.51688,0.00111,-0.028
0.0011200000000000001,0.52256,0.0011200000000000001,-0.032
0.0011300000000000001,0.52256,0.0011300000000000001,-0.032
0.0011400000000000002,0.52256,0.0011400000000000002,-0.032
0.0011500000000000002,0.52256,0.0011500000000000002,-0.032
0.00116,0.51688,0.00116,-0.032
0.00117,0.52256,0.00117,-0.032
0.00118,0.52256,0.00118,-0.032
0.00119,0.52256,0.00119,-0.032
0.0012000000000000001,0.52256,0.0012000000000000001,-0.032
0.0012100000000000001,0.51688,0.0012100000000000001,-0.028
0.0012200000000000002,0.52256,0.0012200000000000002,-0.032
0.0012300000000000002,0.51688,0.0012300000000000002,-0.032
0.00124,0.52256,0.00124,-0.032
0.00125,0.52256,0.00125,-0.032
0.00126,0.52256,0.00126,-0.032
0.00127,0.51688,0.00127,-0.032
0.00128,0.51688,0.00128,-0.032
0.0012900000000000001,0.52256,0.0012900000000000001,-0.032
0.0013000000000000002,0.52256,0.0013000000000000002,-0.032
0.0013100000000000002,0.52256,0.0013100000000000002,-0.032
0.0013200000000000002,0.52256,0.0013200000000000002,-0.032
0.00133,0.51688,0.00133,-0.032
0.00134,0.51688,0.00134,-0.032
0.00135,0.52256,0.00135,-0.028
0.00136,0.52256,0.00136,-0.032
0.0013700000000000001,0.52256,0.0013700000000000001,-0.028
0.0013800000000000002,0.51688,0.0013800000000000002,-0.032
0.0013900000000000002,0.52256,0.0013900000000000002,-0.032
0.0014000000000000002,0.52256,0.0014000000000000002,-0.032
0.00141,0.52256,0.00141,-0.032
0.00142,0.52256,0.00142,-0.028
0.00143,0.52256,0.00143,-0.032
0.00144,0.52256,0.00144,-0.028
0.0014500000000000001,0.52256,0.0014500000000000001,-0.032
0.0014600000000000001,0.51688,0.0014600000000000001,-0.032
0.0014700000000000002,0.52256,0.0014700000000000002,-0.032
0.0014800000000000002,0.52256,0.0014800000000000002,-0.028
0.0014900000000000002,0.52256,0.0014900000000000002,-0.032
0.0015,0.52256,0.0015,-0.032
0.00151,0.51688,0.00151,-0.032
0.00152,0.51688,0.00152,-0.028
0.0015300000000000001,0.52256,0.0015300000000000001,-0.028
0.0015400000000000001,0.52256,0.0015400000000000001,-0.028
0.0015500000000000002,0.52256,0.0015500000000000002,-0.032
0.0015600000000000002,0.52256,0.0015600000000000002,-0.032
0.0015700000000000002,0.52256,0.0015700000000000002,-0.028
0.00158,0.51688,0.00158,-0.032
0.00159,0.52256,0.00159,-0.032
0.0016,0.52256,0.0016,-0.032
0.00161,0.51688,0.00161,-0.028
0.0016200000000000001,0.52256,0.0016200000000000001,-0.032
0.0016300000000000002,0.52256,0.0016300000000000002,-0.028
0.0016400000000000002,0.51688,0.0016400000000000002,-0.032
0.0016500000000000002,0.52256,0.0016500000000000002,-0.032
0.0016600000000000002,0.51688,0.0016600000000000002,-0.032
0.00167,0.51688,0.00167,-0.032
0.00168,0.52256,0.00168,-0.032
0.00169,0.51688,0.00169,-0.032
0.0017000000000000001,0.51688,0.0017000000000000001,-0.028
0.0017100000000000001,0.51688,0.0017100000000000001,-0.032
0.0017200000000000002,0.51688,0.0017200000000000002,-0.032
0.0017300000000000002,0.52256,0.0017300000000000002,-0.028
0.0017400000000000002,0.51688,0.0017400000000000002,-0.032
0.00175,0.52256,0.00175,-0.032
0.00176,0.52256,0.00176,-0.032
0.00177,0.52256,0.00177,-0.032
0.0017800000000000001,0.52256,0.0017800000000000001,-0.032
0.0017900000000000001,0.52256,0.0017900000000000001,-0.032
0.0018000000000000002,0.51688,0.0018000000000000002,-0.032
0.0018100000000000002,0.52256,0.0018100000000000002,-0.032
0.0018200000000000002,0.51688,0.0018200000000000002,-0.024
0.0018300000000000002,0.52256,0.0018300000000000002,-0.032
0.00184,0.52256,0.00184,-0.032
0.00185,0.52256,0.00185,-0.032
0.00186,0.51688,0.00186,-0.032
0.0018700000000000001,0.51688,0.0018700000000000001,-0.028
0.0018800000000000002,0.52256,0.0018800000000000002,-0.032
0.0018900000000000002,0.52256,0.0018900000000000002,-0.028
0.0019000000000000002,0.52256,0.0019000000000000002,-0.032
0.0019100000000000002,0.52256,0.0019100000000000002,-0.028
0.0019200000000000003,0.51688,0.0019200000000000003,-0.032
0.00193,0.51688,0.00193,-0.032
0.00194,0.51688,0.00194,-0.028
0.0019500000000000001,0.52256,0.0019500000000000001,-0.028
0.0019600000000000004,0.51688,0.0019600000000000004,-0.032
0.00197,0.52256,0.00197,-0.032
0.00198,0.51688,0.00198,-0.036000000000000004
0.00199,0.52256,0.00199,-0.032
0.002,0.51688,0.002,-0.032
0.00201,0.52256,0.00201,-0.024
0.00202,0.52256,0.00202,-0.032
0.00203,0.51688,0.00203,-0.028
0.00204,0.52256,0.00204,-0.032
0.00205,0.52256,0.00205,-0.032
0.00206,0.52256,0.00206,-0.032
0.0020700000000000002,0.51688,0.0020700000000000002,-0.028
0.0020800000000000003,0.52256,0.0020800000000000003,-0.032
0.0020900000000000003,0.52256,0.0020900000000000003,-0.028
0.0021000000000000003,0.52256,0.0021000000000000003,-0.028
0.0021100000000000003,0.51688,0.0021100000000000003,-0.028
0.0021200000000000004,0.52256,0.0021200000000000004,-0.032
0.0021300000000000004,0.52256,0.0021300000000000004,-0.032
0.00214,0.51688,0.00214,-0.028
0.00215,0.51688,0.00215,-0.032
0.00216,0.52256,0.00216,-0.028
0.00217,0.52256,0.00217,-0.036000000000000004
0.00218,0.52256,0.00218,-0.028
0.00219,0.52256,0.00219,-0.032
0.0022,0.52256,0.0022,-0.028
0.00221,0.52256,0.00221,-0.032
0.00222,0.52256,0.00222,-0.028
0.00223,0.52256,0.00223,-0.032
0.0022400000000000002,0.52256,0.0022400000000000002,-0.028
0.0022500000000000003,0.52256,0.0022500000000000003,-0.028
